id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,total_of_bookings,last_review,booking_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,year,month,dayname,estimated_revenue,initial_revenue,recommended_minimum_nights,recommended_price_per_night,recommended_revenue_min_nights,extended_stay_price,recommended_revenue_extended_stay,last_minute_discount,recommended_revenue_last_minute,total_recommended_revenue
40879402,⭐️⭐️⭐️⭐️⭐️[BTS nearby] New Modern Design Condo🏝@Bearing,261952180,Matt,Bang Na,13.6626,100.60537,Entire home/apt,1080,1,45,2022-12-09,1.22,4,207,22,2022,12,Friday,1317.6,1317.6,2,1188.0,2898.72,9088.199999999999,2771.9009999999994,1033.56,252.18864,5922.8096399999995
40885302,Go​Goal​ Latkrabang​ delux​ queen size,311771988,Nattapong,Lat Krabang,13.71777,100.76563,Private room,650,1,6,2022-12-21,2.09,2,87,6,2022,12,Wednesday,1358.5,1358.5,2,715.0000000000001,2988.7000000000003,5469.750000000001,2857.9443750000005,622.0500000000001,260.0169,6106.661275
41025150,"1Bed/Sky pool/Bangkok, BTS Phrom Phong",152018136,Tony,Khlong Toei,13.72432,100.56628,Entire home/apt,1169,1,35,2022-12-26,1.0,12,111,22,2022,12,Monday,1169.0,1169.0,2,1344.35,2688.7,10284.2775,2571.069375,1169.5845,233.9169,5493.686275
41026318,8F43#Monthly&Pool&BTS Nana&MRT Sukhumvit&Max4ppl,312545246,Mike,Vadhana,13.74529,100.55501,Entire home/apt,3436,1,59,2022-12-18,1.64,49,64,25,2022,12,Sunday,5635.04,5635.04,2,3951.3999999999996,12960.591999999999,30228.21,12393.566099999998,3437.718,1127.571504,26481.729603999996
41035355,1BR-CHILL & CLEAN-Phrakhanong BTS-漂亮的房子,4138170,Kevin,Vadhana,13.72094,100.60322,Entire home/apt,583,1,57,2022-12-10,1.58,11,314,18,2022,12,Saturday,921.14,921.14,2,670.4499999999999,2118.622,5128.942499999999,2025.9322874999998,583.2914999999999,184.32011400000002,4328.874401499999
41040841,Nice 35sqm Condominium in CBD Ploenchit Station,54498420,Henry,Parthum Wan,13.73874,100.54867,Entire home/apt,1200,60,1,2019-12-27,0.03,1,362,0,2019,12,Friday,2160.0,2160.0,2,1320.0,79.2,10098.0,75.735,1148.4,6.8904000000000005,161.8254
41050557,New!Near The Grand Palace/ASOK Station/4PPL,52161947,Noons,Khlong Toei,13.73394,100.55856,Entire home/apt,3268,1,11,2022-12-02,0.3,99,358,8,2022,12,Friday,980.4,980.4,2,3758.2,2254.9199999999996,28750.229999999996,2156.2672499999994,3269.634,196.17803999999998,4607.365289999999
41050796,"PomPomHome@BangkokPattana ,3mins to BTS Bearing",302224694,Chaichan,Bang Na,13.66349,100.6256,Private room,1000,1,1,2022-12-13,1.0,8,365,1,2022,12,Tuesday,1000.0,1000.0,2,1100.0,2200.0,8415.0,2103.75,957.0,191.4,4495.15
41050832,2BR！New! Near The Grand Palace/ASOK Station/4PPL,52161947,Noons,Khlong Toei,13.73405,100.55886,Entire home/apt,4886,1,16,2022-12-08,0.44,99,362,14,2022,12,Thursday,2149.84,2149.84,2,5618.9,4944.632,42984.585,4728.30435,4888.442999999999,430.182984,10103.119333999999
40905569,Near The Grand Palace/ASOK Station/Sukhumvit,201677068,Curry,Khlong Toei,13.73415,100.55847,Entire home/apt,4864,1,12,2022-12-02,0.34,228,358,8,2022,12,Friday,1653.7600000000002,1653.7600000000002,2,5593.599999999999,3803.6479999999997,42791.03999999999,3637.2383999999997,4866.432,330.917376,7771.803776
40925800,LUXURY APT IN EKKAMAI/SUKHUMVIT/MONTHLY DISCOUNT,318632037,Athena,Vadhana,13.74104,100.59073,Entire home/apt,1500,21,1,2022-12-04,1.0,6,133,1,2022,12,Sunday,31500.0,31500.0,2,1724.9999999999998,3449.9999999999995,13196.249999999998,3299.0624999999995,1500.7499999999998,300.15,7049.212499999999
40927725,LUXURY APT IN EKKAMAI/SUKHUMVIT/MONTHLY DISCOUNT,318632037,Athena,Vadhana,13.72972,100.58723,Entire home/apt,1450,21,6,2022-12-01,0.16,6,148,4,2022,12,Thursday,4872.0,4872.0,2,1667.4999999999998,533.5999999999999,12756.374999999998,510.25499999999994,1450.7249999999997,46.423199999999994,1090.2781999999997
40927762,Monthly#12F85#Pool&BTS Nana&MRT Sukhumvit&4ppl,312545246,Mike,Vadhana,13.74511,100.55663,Entire home/apt,3131,1,37,2022-12-05,1.03,49,77,24,2022,12,Monday,3224.9300000000003,3224.9300000000003,2,3600.6499999999996,7417.338999999999,27544.9725,7092.83041875,3132.5654999999997,645.308493,15155.47791175
40929486,8F44#Monthly#Pool&BTS Nana&MRT Sukhumvit&Max4ppl,312545246,Mike,Vadhana,13.74705,100.55664,Entire home/apt,3436,1,49,2022-12-15,1.34,49,75,23,2022,12,Thursday,4604.240000000001,4604.240000000001,2,3951.3999999999996,10589.752,30228.21,10126.450350000001,3437.718,921.3084240000001,21637.510774
40938071,Private Room 100m. to Hua-Lamphong MRT station,20146259,Nattapon,Samphanthawong,13.73734,100.51437,Entire home/apt,2414,2,37,2022-12-11,1.01,4,316,31,2022,12,Sunday,4876.28,4876.28,2,2655.4,5363.908,20313.81,5129.237025,2310.198,466.659996,10959.805021000002
40940764,Icon Siam Suites @ BTS Skytrain (S10) Free WIFI,318980015,Thapanee,Thon buri,13.71776,100.48071,Entire home/apt,950,14,6,2022-12-15,0.17,6,154,4,2022,12,Thursday,2261.0,2261.0,2,1045.0,355.3,7994.25,339.755625,909.15,30.9111,725.966725
40947735,5 floor near BITEC Bangna and BTS train in Bangkok,31558154,Anirut,Bang Na,13.66321,100.61299,Entire home/apt,552,14,13,2022-12-01,0.36,2,296,9,2022,12,Thursday,2782.08,2782.08,2,607.2,437.184,4645.08,418.05719999999997,528.264,38.035008,893.2762079999999
40960854,F6.8/新房特惠/一房公寓/ 曼谷市中心/BTS Asok/MRT 素坤逸/ 免费无边泳池/GYM,235135484,Shin,Khlong Toei,13.73629,100.55873,Entire home/apt,1800,1,61,2022-12-09,1.66,21,32,31,2022,12,Friday,2988.0,2988.0,2,2070.0,6872.4,15835.5,6571.7325,1800.9,597.8988,14042.0313
40973943,THE LONDON PASTEL LUXURY 1BR /MRT/POOL/NIGHT LIFE,79624768,Eva,Huai Khwang,13.75512,100.57413,Entire home/apt,1514,2,27,2022-12-14,0.88,44,56,17,2022,12,Wednesday,2664.64,2664.64,2,1665.4,2931.1040000000003,12740.31,2802.8682,1448.8980000000001,255.00604800000005,5988.978248
40974160,素坤逸24街豪华公寓/天际泳池/BTS彭蓬站.EM商场/T21商场/四面佛/暹罗百丽宫/火车夜市4+,296659086,Summer,Khlong Toei,13.72739,100.56909,Entire home/apt,2299,2,6,2022-12-16,0.16,22,155,2,2022,12,Friday,735.6800000000001,735.6800000000001,2,2643.85,846.032,20225.4525,809.0181,2300.1495,73.604784,1728.654884
40974582,30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,52161947,Noons,Ratchathewi,13.75029,100.55642,Entire home/apt,1466,3,47,2022-12-10,1.29,99,360,26,2022,12,Saturday,5673.42,5673.42,2,1612.6000000000001,4160.508000000001,12336.390000000001,3978.4857750000006,1402.9620000000002,361.9641960000001,8500.957971000002
41051440,🔵10min Grand Palace/ 10pax Homey Pinklao/ Khaosan,235444736,Anuttaka,Bang Phlat,13.77646,100.48002,Entire home/apt,2157,1,7,2022-12-06,0.2,3,113,3,2022,12,Tuesday,431.40000000000003,431.40000000000003,2,2372.7000000000003,949.0800000000002,18151.155000000002,907.5577500000002,2064.2490000000003,82.56996000000002,1939.2077100000004
40975318,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),52161947,Noons,Ratchathewi,13.74923,100.55417,Entire home/apt,2527,3,49,2022-12-12,1.35,99,353,31,2022,12,Monday,10234.35,10234.35,2,2779.7000000000003,7505.190000000001,21264.705,7176.837937500001,2418.3390000000004,652.9515300000002,15334.979467500003
41052564,E2/豪华2房/5人/走路2分钟到Ekkmail BTS车站/Getaway商场/芭提雅方向汽车站,231239852,Aimy,Khlong Toei,13.71707,100.58414,Entire home/apt,2800,90,1,2019-12-27,0.03,19,90,0,2019,12,Friday,7560.0,7560.0,2,3219.9999999999995,193.19999999999996,24632.999999999996,184.74749999999997,2801.3999999999996,16.8084,394.75589999999994
41057028,Triple Room near Ratchada Night Market FREE coffee,60194145,Ake,Wang Thong Lang,13.77723,100.60504,Private room,600,1,14,2022-12-19,0.38,3,350,8,2022,12,Monday,228.0,228.0,2,660.0,501.6,5049.0,479.65500000000003,574.2,43.63920000000001,1024.8942000000002
41069237,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),52161947,Noons,Ratchathewi,13.74923,100.55487,Entire home/apt,2527,3,20,2022-12-23,0.56,99,361,15,2022,12,Friday,4245.360000000001,4245.360000000001,2,2779.7000000000003,3113.2640000000006,21264.705,2977.0587000000005,2418.3390000000004,270.85396800000007,6361.176668000001
41069723,30days! Sukhumvit NANA spacious 2BR near  BTS  ARL,314945555,Nana,Ratchathewi,13.7511,100.55458,Entire home/apt,2527,3,18,2022-12-09,0.5,49,357,4,2022,12,Friday,3790.5,3790.5,2,2779.7000000000003,2779.7000000000003,21264.705,2658.088125,2418.3390000000004,241.83390000000006,5679.622025000001
41157602,曼谷素坤逸24豪华公寓/屋顶泳池/BTS彭蓬站.EM商场/T21商场 暹罗商圈四面佛/火车夜市7+,296659086,Summer,Khlong Toei,13.7253,100.56847,Entire home/apt,1799,2,12,2022-12-25,0.34,22,166,5,2022,12,Sunday,1223.3200000000002,1223.3200000000002,2,2068.85,1406.818,15826.702499999998,1345.2697125,1799.8995,122.39316600000001,2874.4808784999996
41157688,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~7,296659086,Summer,Khlong Toei,13.72711,100.56861,Entire home/apt,1842,2,1,2022-12-20,1.0,22,175,1,2022,12,Tuesday,3684.0,3684.0,2,2118.2999999999997,4236.599999999999,16204.994999999997,4051.2487499999993,1842.9209999999998,368.5842,8656.432949999999
41157727,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~6,296659086,Summer,Khlong Toei,13.72761,100.56753,Entire home/apt,2240,2,5,2022-12-16,0.14,22,174,4,2022,12,Friday,627.2,627.2,2,2576.0,721.2800000000001,19706.399999999998,689.7239999999999,2241.12,62.751360000000005,1473.7553599999999
41001569,LittleCottage47-4 BR in Thai local style house,319850762,Teerapon,Suanluang,13.74416,100.64526,Entire home/apt,3400,1,16,2022-12-22,0.44,5,228,10,2022,12,Thursday,1496.0,1496.0,2,3740.0000000000005,3291.2000000000003,28611.000000000004,3147.2100000000005,3253.8,286.3344,6724.7444000000005
41161538,bts onnut 酒店式公寓双床房 【开间】素坤逸50巷（1、2、7、9）,207453281,Hua,Khlong Toei,13.70362,100.59388,Entire home/apt,743,2,19,2022-12-10,0.55,20,115,11,2022,12,Saturday,817.3000000000001,817.3000000000001,2,854.4499999999999,939.895,6536.5425,898.77459375,743.3715,81.770865,1920.4404587499998
41003933,!!!OMG!!/4 mins to Train St./Train Market/火车头夜市,176686914,Bon,Huai Khwang,13.7606,100.56777,Entire home/apt,1433,4,27,2022-12-08,0.74,2,82,13,2022,12,Thursday,4241.68,4241.68,2,1576.3000000000002,2332.9240000000004,12058.695,2230.8585749999997,1371.381,202.964388,4766.7469630000005
41071595,Cozy Studio Condo@ Ladprao/中文服务,292407038,Eugene,Chatu Chak,13.81447,100.56994,Entire home/apt,1028,1,28,2022-12-19,0.78,2,329,16,2022,12,Monday,801.84,801.84,2,1130.8000000000002,1764.0480000000005,8650.62,1686.8709000000001,983.7960000000002,153.47217600000005,3604.391076000001
41075801,16pax ENTIRE PLACE/Grand Palace-Khaosan/Massage,235444736,Anuttaka,Bang Phlat,13.77776,100.47819,Entire home/apt,3500,5,1,2022-12-11,1.0,3,74,1,2022,12,Sunday,17500.0,17500.0,2,3850.0000000000005,7700.000000000001,29452.500000000004,7363.125000000001,3349.5000000000005,669.9000000000001,15733.025000000001
41010489,市中心Asok素坤逸步行5分钟高级公寓套房!四面佛10分钟直达!无边泳池GYM#CR,314945555,Nana,Khlong Toei,13.73549,100.55684,Entire home/apt,2314,1,40,2022-12-24,1.09,49,355,16,2022,12,Saturday,2522.26,2522.26,2,2661.1,5801.198,20357.414999999997,5547.395587499999,2315.1569999999997,504.704226,11853.2978135
41098336,Life62. BangchakBTS200m. Freewifi&swimming,138349971,星仪Iris,Phra Khanong,13.68904,100.60117,Entire home/apt,600,30,3,2022-12-07,0.09,3,324,2,2022,12,Wednesday,1620.0,1620.0,2,660.0,118.8,5049.0,113.60249999999999,574.2,10.3356,242.73809999999997
41020549,Modern Room with Hammock city /5min. BTS Surasak4b,23876548,Kate,Sathon,13.71428,100.52808,Private room,676,30,15,2022-12-14,0.42,9,87,5,2022,12,Wednesday,8517.6,8517.6,2,743.6,624.624,5688.54,597.2967,646.932,54.342288,1276.2629880000002
41023569,Newly decorated studio/ high floor+ sky pool/ BKK,152018136,Tony,Khlong Toei,13.72616,100.56485,Entire home/apt,1051,1,41,2022-12-28,1.14,12,106,19,2022,12,Wednesday,1198.1399999999999,1198.1399999999999,2,1208.6499999999999,2755.7219999999993,9246.172499999999,2635.1591624999996,1051.5255,239.74781399999998,5630.628976499999
41101152,Hidden Gems of Bangkok ★Black-Gold room 300m. MRT★,321467168,Oh,Bangkok Yai,13.72734,100.47001,Entire home/apt,1800,1,3,2022-12-17,1.96,4,174,3,2022,12,Saturday,3528.0,3528.0,2,1980.0000000000002,7761.6,15147.000000000002,7422.030000000001,1722.6000000000001,675.2592000000001,15858.889200000001
41101164,"No.301, the Mustang Blu",321184297,Mustang,Pom Prap Sattru Phai,13.74019,100.51411,Private room,7600,1,28,2022-12-03,0.77,10,296,12,2022,12,Saturday,5852.0,5852.0,2,8360.0,12874.4,63954.0,12311.145,7273.2,1120.0728000000001,26305.6178
41101378,"No.201, the Mustang Blu",321184297,Mustang,Pom Prap Sattru Phai,13.74003,100.5145,Private room,8200,1,12,2022-12-03,0.33,10,330,5,2022,12,Saturday,2706.0,2706.0,2,9020.0,5953.200000000001,69003.0,5692.7475,7847.4,517.9284,12163.875900000003
41102185,❀ A Stylist Studio in Bangkok ❀ 300m. MRT Thaphra,321467168,Oh,Bangkok Yai,13.72773,100.47167,Entire home/apt,1500,1,1,2022-12-06,1.0,4,176,1,2022,12,Tuesday,1500.0,1500.0,2,1650.0000000000002,3300.0000000000005,12622.500000000002,3155.6250000000005,1435.5000000000002,287.1000000000001,6742.725000000001
41104063,曼谷别墅暹罗1号280平米/免费WI-FI/7-11超市/网红夜市/小区大型游泳池/送水果/超赞房源,251498427,婉淇,Bueng Kum,13.82463,100.64212,Entire home/apt,2239,2,9,2021-12-26,0.25,2,90,0,2021,12,Sunday,1119.5,1119.5,2,2462.9,1231.45,18841.185,1177.5740625,2142.723,107.13615,2516.1602125
41113937,"No.202, the Mustang Blu",321184297,Mustang,Samphanthawong,13.73847,100.51422,Private room,6500,1,11,2022-12-06,0.3,10,343,7,2022,12,Tuesday,1950.0,1950.0,2,7150.000000000001,4290.0,54697.50000000001,4102.3125,6220.500000000001,373.23,8765.5425
41115086,"No.204, the Mustang Blu",321184297,Mustang,Pom Prap Sattru Phai,13.73949,100.51383,Private room,6500,1,4,2021-12-24,0.11,10,346,0,2021,12,Friday,715.0,715.0,2,7150.000000000001,1573.0000000000002,54697.50000000001,1504.1812500000003,6220.500000000001,136.85100000000003,3214.0322500000007
41116499,"No.304, the Mustang Blu",321184297,Mustang,Pom Prap Sattru Phai,13.73817,100.51551,Private room,6500,1,1,2022-12-02,1.0,10,343,1,2022,12,Friday,6500.0,6500.0,2,7150.000000000001,14300.000000000002,54697.50000000001,13674.375000000002,6220.500000000001,1244.1000000000004,29218.475000000006
41182231,K#1-5 Minute walk to BTS Onnut Wifi WashingMachine,306704320,Kangaroo,Vadhana,13.70629,100.60432,Entire home/apt,999,3,5,2022-12-22,0.14,16,59,2,2022,12,Thursday,419.58000000000004,419.58000000000004,2,1148.85,321.678,8788.7025,307.60458750000004,999.4994999999999,27.985986,657.2685735000001
41186535,"1 minute BTS Station.Siam,MBK,Central World near.ง",170532676,Sony,Ratchathewi,13.75186,100.53182,Private room,1233,1,30,2022-12-26,0.82,31,160,18,2022,12,Monday,1011.06,1011.06,2,1356.3000000000002,2224.3320000000003,10375.695,2127.0174749999996,1179.9810000000002,193.51688400000003,4544.866359
41445466,"BTS PhoNimit, 1BR Great facilities with WiFi",49929391,Tanya,Thon buri,13.71796,100.48197,Entire home/apt,700,3,34,2022-12-19,1.0,1,0,30,2022,12,Monday,2100.0,2100.0,2,770.0000000000001,1540.0000000000002,5890.500000000001,1472.6250000000002,669.9000000000001,133.98000000000002,3146.6050000000005
41119126,"Baan No.45 (unit B), house in center of Bangkok",317285255,Patty,Phra Nakhon,13.75484,100.49953,Entire home/apt,2100,2,27,2022-12-06,0.74,3,0,14,2022,12,Tuesday,3108.0,3108.0,2,2310.0,3418.8,17671.5,3269.2275,2009.7,297.43559999999997,6985.4631
41120539,"Baan No.45 (unit C), house in center of Bangkok",317285255,Patty,Phra Nakhon,13.75647,100.49948,Entire home/apt,850,3,27,2022-12-26,0.74,3,0,14,2022,12,Monday,1887.0,1887.0,2,935.0000000000001,1383.8000000000002,7152.750000000001,1323.2587500000002,813.45,120.3906,2827.4493500000003
41121102,Luxury Asoke Condo アソークコンド 200m to MRT Phetchaburi,105749176,Chase,Vadhana,13.74528,100.56365,Entire home/apt,3948,60,8,2022-12-15,0.23,1,102,1,2022,12,Thursday,54482.4,54482.4,2,4540.2,2088.492,34732.53,1997.120475,3949.9739999999997,181.69880400000002,4267.311279
41121843,bts onnut 素坤逸50 酒店式公寓【开间】双床房,207453281,Hua,Khlong Toei,13.7059,100.59991,Entire home/apt,743,2,19,2022-12-10,0.55,20,109,16,2022,12,Saturday,817.3000000000001,817.3000000000001,2,854.4499999999999,939.895,6536.5425,898.77459375,743.3715,81.770865,1920.4404587499998
41127218,"In the Heart of Bangkok, 1 Bedroom apartement",14409559,Arnaud,Vadhana,13.7411,100.56692,Entire home/apt,1529,9,5,2022-12-15,0.48,1,314,5,2022,12,Thursday,6605.28,6605.28,2,1758.35,1688.0159999999998,13451.377499999999,1614.1653,1529.7645,146.857392,3449.0386919999996
41462358,Deluxe Suite in Grand Mercure with rooftop pool,45414241,Banthueng,Vadhana,13.73922,100.55956,Entire home/apt,7933,1,1,2022-12-05,1.0,7,360,1,2022,12,Monday,7933.0,7933.0,2,9122.949999999999,18245.899999999998,69790.56749999999,17447.641874999998,7936.966499999999,1587.3932999999997,37280.93517499999
41142364,Real Bangkok Guesthouse. Live like a real local.,311913738,Sopida,Ratchathewi,13.75228,100.52931,Entire home/apt,3257,1,20,2022-12-23,0.56,1,286,17,2022,12,Friday,1823.92,1823.92,2,3582.7000000000003,4012.6240000000007,27407.655000000002,3837.071700000001,3116.949,349.0982880000001,8198.793988000001
41142500,6pax ICON SIAM ★Shopping/Food/Culture★,268971546,Anon,Khlong San,13.7247,100.50897,Entire home/apt,1447,3,20,2022-12-20,0.55,2,155,10,2022,12,Tuesday,2387.55,2387.55,2,1591.7,1750.8700000000001,12176.505000000001,1674.2694375000003,1384.779,152.32569,3577.4651275000006
41143865,Studio105/Great Area/10mins to Rama9Train Market,179295136,Chieanchai,Din Daeng,13.77346,100.5726,Entire home/apt,650,2,16,2022-12-12,0.44,22,318,10,2022,12,Monday,572.0,572.0,2,715.0000000000001,629.2000000000002,5469.750000000001,601.6725000000001,622.0500000000001,54.74040000000001,1285.6129000000003
41467300,8897@BKK Cozy Loft/Near Asoke/Airline/5min to BTS,299964391,Yao Yao,Ratchathewi,13.7549,100.56337,Entire home/apt,1632,28,8,2022-12-17,0.22,4,183,4,2022,12,Saturday,10053.12,10053.12,2,1795.2,789.888,13733.28,755.3304,1561.824,68.720256,1613.9386560000003
41248030,30days! Sukhumvit NANA  2suits 4PPL near ARL  MRT,314945555,Nana,Ratchathewi,13.7495,100.55427,Entire home/apt,2527,3,15,2022-12-11,0.42,49,359,10,2022,12,Sunday,3184.02,3184.0199999999995,2,2779.7000000000003,2334.9480000000003,21264.705,2232.794025,2418.3390000000004,203.14047600000004,4770.882501
41157437,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~9,296659086,Summer,Khlong Toei,13.72735,100.56901,Entire home/apt,1963,2,18,2022-12-10,0.58,22,171,13,2022,12,Saturday,2277.08,2277.08,2,2257.45,2618.642,17269.4925,2504.0764125,1963.9814999999999,227.82185399999997,5350.5402665
41157504,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~5,296659086,Summer,Khlong Toei,13.72748,100.56869,Entire home/apt,1806,2,3,2022-12-17,1.64,22,172,3,2022,12,Saturday,5923.679999999999,5923.679999999999,2,2076.8999999999996,6812.231999999998,15888.284999999998,6514.196849999998,1806.9029999999996,592.6641839999999,13919.093033999996
41484615,EntireRoom4thFL/PratunamMKT/Platinum Mall/4guests,326357676,Yanaya,Ratchathewi,13.75377,100.53882,Entire home/apt,1500,2,18,2022-12-11,0.51,1,127,17,2022,12,Sunday,1530.0,1530.0,2,1650.0000000000002,1683.0000000000002,12622.500000000002,1609.3687500000003,1435.5000000000002,146.42100000000002,3438.7897500000004
41488471,"New condo in Thonglor, easy transport. City life !",279032999,Patty,Huai Khwang,13.74499,100.58376,Entire home/apt,1500,3,1,2022-12-12,1.0,2,365,1,2022,12,Monday,4500.0,4500.0,2,1650.0000000000002,3300.0000000000005,12622.500000000002,3155.6250000000005,1435.5000000000002,287.1000000000001,6742.725000000001
41248984,30days! Sukhumvit NANA spacious 2BR 4PPL near BTS,314945555,Nana,Ratchathewi,13.75078,100.55441,Entire home/apt,2527,3,15,2022-12-10,0.41,49,361,4,2022,12,Saturday,3108.21,3108.21,2,2779.7000000000003,2279.3540000000003,21264.705,2179.6322625000003,2418.3390000000004,198.30379800000003,4657.2900605
41506544,Executive Room - #5B (Private bathroom),221268282,Levi,Khlong Toei,13.7225,100.57936,Private room,793,3,11,2022-12-17,0.31,5,355,4,2022,12,Saturday,737.49,737.49,2,911.9499999999999,565.409,6976.4175,540.67235625,793.3965,49.190583,1155.27193925
41514018,C04大都会C218/38 · 近Ekkamai BTS高端公寓/楼下便利店/WIFI泳池健身房,145673155,Cora,Khlong Toei,13.71256,100.57974,Entire home/apt,995,3,2,2022-12-09,0.06,26,354,1,2022,12,Friday,179.1,179.1,2,1144.25,137.31,8753.512499999999,131.3026875,995.4975,11.945969999999999,280.5586575
41515086,New!Near The Grand Palace/ASOK Station/4PPL,314945555,Nana,Khlong Toei,13.7354,100.55701,Entire home/apt,3429,1,25,2022-12-16,0.7,49,357,16,2022,12,Friday,2400.2999999999997,2400.2999999999997,2,3943.35,5520.69,30166.6275,5279.159812499999,3430.7145,480.30002999999994,11280.149842499999
41517962,Life62condo，BTSbangchak200m，25m²无边泳池pool+free wifi,172820753,AliceGuo郭美,Phra Khanong,13.69426,100.60457,Entire home/apt,880,30,14,2022-12-23,0.4,17,131,6,2022,12,Friday,10560.0,10560.0,2,968.0000000000001,774.4000000000001,7405.200000000002,740.5200000000002,842.1600000000001,67.37280000000003,1582.2928000000004
41518617,【HY3】Luxury 1BR/Near BTS train/ Nana/Terminal21,180665650,Karl,Vadhana,13.7429,100.55619,Entire home/apt,2500,3,19,2022-12-05,0.53,4,81,8,2022,12,Monday,3975.0,3975.0,2,2875.0,3047.5,21993.75,2914.171875,2501.25,265.13250000000005,6226.804375
41536984,安静舒适宜人+fancy cozy room with comfortable&soft bed,145673155,Cora,Khlong Toei,13.70926,100.58368,Entire home/apt,995,3,4,2022-12-10,0.69,26,354,4,2022,12,Saturday,2059.6499999999996,2059.6499999999996,2,1144.25,1579.0649999999998,8753.512499999999,1509.9809062499996,995.4975,137.37865499999998,3226.4245612499994
41725530,"Siam Plaengna-Napee1 Room, Chatuchak",311909791,Siamplaengna,Chatu Chak,13.80775,100.56306,Private room,950,2,66,2022-12-13,1.86,13,328,62,2022,12,Tuesday,3534.0,3534.0,2,1045.0,3887.4,7994.25,3717.32625,909.15,338.20380000000006,7942.93005
41261196,Newly Renovated Townhouse - Nana area - Sukhumvit,323984236,Nick,Khlong Toei,13.7374,100.55297,Private room,630,1,17,2022-12-24,0.47,2,310,15,2022,12,Saturday,296.09999999999997,296.09999999999997,2,724.5,681.03,5542.425,651.2349375,630.3149999999999,59.24961,1391.5145475000002
41270506,"Siam Plaengna-Naprang2 room, Chatuchak",311909791,Siamplaengna,Chatu Chak,13.7981,100.56529,Private room,1100,2,14,2022-12-24,0.39,13,351,9,2022,12,Saturday,858.0,858.0,2,1210.0,943.8000000000001,9256.5,902.5087500000001,1052.7,82.11060000000002,1928.4193500000001
41273075,"116 Sukhumvit22, BTS&MRT Phrompong/Asok, NETFLIX,4",313516769,Fon,Khlong Toei,13.72483,100.56409,Entire home/apt,1200,1,18,2022-12-12,0.51,4,151,9,2022,12,Monday,612.0,612.0,2,1380.0,1407.6000000000001,10557.0,1346.0175,1200.6,122.4612,2876.0787000000005
41551649,Stunning view apartment near BTS Nana & Asoke,51715335,Live&Stay,Vadhana,13.7433,100.55429,Entire home/apt,2919,1,9,2022-12-03,0.25,11,136,8,2022,12,Saturday,729.75,729.75,2,3356.85,1678.425,25679.902499999997,1604.9939062499998,2920.4595,146.022975,3429.44188125
41555332,Superb Apartment @ BTS Nana & Asoke,51715335,Live&Stay,Vadhana,13.74394,100.55588,Entire home/apt,2671,1,8,2022-12-14,0.23,11,150,7,2022,12,Wednesday,614.33,614.33,2,3071.6499999999996,1412.9589999999998,23498.122499999998,1351.1420437499999,2672.3354999999997,122.92743300000001,2887.0284767499998
41564203,2minutes walk BTS Ratchathewi. Siam/MBK/Pratunam,40262107,Patty,Ratchathewi,13.7529,100.53109,Entire home/apt,1521,1,24,2022-12-13,0.67,39,360,17,2022,12,Tuesday,1019.07,1019.07,2,1673.1000000000001,2241.954,12799.215,2143.8685125,1455.5970000000002,195.04999800000004,4580.872510500001
41567771,sukumvit24/BTS Phrom phong/T21&Emporium/sky pool~8,296659086,Summer,Khlong Toei,13.72487,100.56597,Entire home/apt,1832,2,2,2022-12-03,1.07,22,85,2,2022,12,Saturday,3920.48,3920.48,2,2106.7999999999997,4508.552,16117.019999999997,4311.302849999999,1832.9159999999997,392.24402399999997,9212.098874
41276461,"3 Rooms in Boardgame cafe, easy access to stations",64277470,Reito,Chatu Chak,13.7971,100.56238,Private room,400,1,1,2022-12-12,1.0,1,365,1,2022,12,Monday,400.0,400.0,2,440.00000000000006,880.0000000000001,3366.0000000000005,841.5000000000001,382.80000000000007,76.56000000000002,1798.0600000000002
41581356,Yellow Guest House Donmueang Airport,261553684,Takumi,Don Mueang,13.92524,100.60112,Private room,480,1,37,2022-12-07,1.04,1,21,24,2022,12,Wednesday,499.20000000000005,499.20000000000005,2,528.0,1098.24,4039.2,1050.192,459.36,95.54688000000002,2243.9788799999997
41740510,⭐The Sweet Mercury (Lumpini park + Netflix)⭐,9088749,Natalie,Parthum Wan,13.74091,100.54018,Entire home/apt,1303,28,6,2020-12-25,0.17,13,0,0,2020,12,Friday,6202.280000000001,6202.280000000001,2,1433.3000000000002,487.3220000000001,10964.745,466.00166250000007,1246.9710000000002,42.39701400000001,995.7206765000002
41740778,⭐ Greyslate View studio (Lumpini park+ Netflix) ⭐,9088749,Natalie,Parthum Wan,13.7408,100.53971,Entire home/apt,1600,14,2,2021-12-25,0.1,13,327,0,2021,12,Saturday,2240.0,2240.0,2,1760.0000000000002,352.00000000000006,13464.000000000002,336.6000000000001,1531.2000000000003,30.624000000000013,719.2240000000002
